"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","significance"
"B3GALT5",6.6733298877203,-2.59657530306422,1.04117486503678,-2.49388973001428,0.0126351790279252,0.0427929288598092,"Down"
"NES",13.9438343722656,-2.47790115788339,0.692314188640634,-3.57915697603825,0.000344704377654443,0.00200437986968164,"Down"
"KRT20",16.8737738292335,-2.47447992035561,0.662485097648263,-3.73514804957832,0.000187604785886689,0.00117670538062883,"Down"
"TSPAN1",9.20443015756598,-2.43908795089274,0.847806278134048,-2.87694018527554,0.0040155170323247,0.0166018544516243,"Down"
"FGFBP1",14.8838576909849,-2.41131307267473,0.687540506675666,-3.5071578318108,0.000452920422465617,0.00255754411902999,"Down"
"LIPC",12.3429311316857,-2.39253047655697,0.75809106339986,-3.15599351063055,0.00159952419174519,0.00761313203282334,"Down"
"OXTR",98.2920748118087,-2.37296895559372,0.277887095042895,-8.53932765473483,1.35005056452733e-17,5.84282597890792e-16,"Down"
"HAUS8",11.1499538966112,-2.36363680607716,0.792753354265541,-2.98155383810011,0.00286789615575991,0.0124029855872586,"Down"
"TIMP2",235.437687365058,-2.3256038401517,0.185457420625853,-12.5398262970746,4.51985172594858e-36,6.52042419226725e-34,"Down"
"TRIM45",16.360028176152,-2.29542604642008,0.627773694733768,-3.65645465185276,0.000255727625889051,0.001542436193086,"Down"
"KRT4",61.8779920872727,-2.2889537903632,0.338575938193297,-6.7605329621989,1.37485045354863e-11,3.073881512196e-10,"Down"
"ADH1C",10.1440321100247,-2.18635239249221,0.766460202563875,-2.85253217998622,0.00433724207376423,0.0176609898234211,"Down"
